ID,measurement_time,target,source_1_temperature,source_2_temperature,source_3_temperature,source_4_temperature,mean_room_temperature,sun_radiation_east,sun_radiation_west,sun_radiation_south,sun_radiation_north,sun_radiation_perpendicular,outside_temperature,wind_speed,wind_direction,clouds
507,2023-11-22 03:00:00,6.4999998807907104,31.47499990463257,18.34999942779541,18.899999618530273,25.733333587646484,19.4354087272452,0.0,0.0,0.0,0.0,0.0,1.18,2.22,108.0,96.0
508,2023-11-22 04:00:00,10.633333524068197,41.20000076293945,18.399999618530273,18.924999713897705,25.09999990463257,19.42948511234588,0.0,0.0,0.0,0.0,0.0,1.18,1.99,141.0,33.0
509,2023-11-22 05:00:00,7.699999968210856,38.666666666666664,18.399999618530273,19.0,24.833333333333332,19.40007022773226,0.0,0.0,0.0,0.0,0.0,0.63,2.44,155.0,44.0
510,2023-11-22 06:00:00,23.524999856948853,38.77500057220459,20.149999618530273,18.366666793823242,25.299999872843426,19.490133491125373,0.0,0.0,0.0,0.0,0.0,0.64,2.42,159.0,100.0
511,2023-11-22 07:00:00,28.799999746183556,38.13333257039388,21.166667302449543,18.200000127156574,25.366666793823242,19.885642318510346,0.0,0.0,0.0,0.0,0.0,-0.08,1.03,140.0,100.0
512,2023-11-22 08:00:00,32.00000037749608,39.733333587646484,20.75,18.299999872843426,25.100000381469727,20.288568615168334,0.0,0.0,0.0,0.0,0.0,1.52,3.6,160.0,100.0
513,2023-11-22 09:00:00,30.699999630451202,37.32499980926514,21.133333206176758,17.799999872843426,24.099999745686848,20.67850086847941,167.03333333333333,16.266666666666666,136.9,16.266666666666666,170.23333333333332,2.34,2.06,200.0,100.0
514,2023-11-22 10:00:00,28.833333492279053,37.53333282470703,21.25,18.066666920979817,23.53333346048991,20.763019889063305,340.6666666666667,39.5,423.56666666666666,38.5,450.5,3.14,3.09,190.0,100.0
515,2023-11-22 11:00:00,36.433333714803055,39.73333231608073,21.166666666666668,17.90000009536743,21.949999809265137,20.960381039033333,315.2,54.5,629.5666666666667,52.733333333333334,595.9333333333333,4.19,4.12,190.0,100.0
516,2023-11-22 12:00:00,22.025000024586916,38.32499980926514,19.59999942779541,18.166666666666668,21.53333346048991,21.011331672734684,184.06666666666666,64.73333333333333,738.7666666666667,59.96666666666667,657.5333333333333,5.24,6.69,200.0,20.0
517,2023-11-22 13:00:00,39.43333419164022,34.86666615804037,19.166666666666668,17.96666653951009,21.53333346048991,20.910580795043046,68.73333333333333,129.16666666666666,754.7666666666667,61.733333333333334,666.0,5.23,5.66,200.0,100.0
518,2023-11-22 14:00:00,35.26666669050852,36.03333409627279,19.199999809265137,18.099999745686848,21.733333587646484,20.807487752834955,57.733333333333334,278.7,675.9,55.733333333333334,623.7333333333333,5.23,5.14,200.0,75.0
519,2023-11-22 15:00:00,30.3250000923872,31.399999618530273,19.333332697550457,18.0,22.0,20.73001389770044,44.733333333333334,349.03333333333336,503.3666666666667,43.733333333333334,512.1666666666666,5.0,5.14,190.0,100.0
520,2023-11-22 16:00:00,21.299999872843426,37.86666615804037,19.25,17.99999936421712,22.400000254313152,20.568236242814198,25.266666666666666,252.36666666666667,237.26666666666665,25.266666666666666,278.76666666666665,5.23,7.2,190.0,40.0
521,2023-11-22 17:00:00,15.99999968210856,37.0,19.233332951863606,17.233333587646484,22.833333333333332,20.28623788040545,0.0,0.0,0.0,0.0,0.0,5.23,6.69,200.0,40.0
522,2023-11-22 18:00:00,11.449999809265137,36.32499980926514,18.5,17.199999809265137,22.52500009536743,20.195025074581306,0.0,0.0,0.0,0.0,0.0,6.26,6.69,210.0,100.0
523,2023-11-22 19:00:00,11.166666348775228,37.0,18.233333587646484,17.700000127156574,22.399999618530273,20.065980132685766,0.0,0.0,0.0,0.0,0.0,6.27,8.23,210.0,100.0
524,2023-11-22 20:00:00,9.066666603088379,36.13333257039388,18.200000762939453,18.03333346048991,22.333332697550457,19.94228998725613,0.0,0.0,0.0,0.0,0.0,6.29,8.23,220.0,100.0
525,2023-11-22 21:00:00,10.500000238418579,35.174999713897705,18.200000762939453,18.133333841959637,22.299999872843426,19.83538631507092,0.0,0.0,0.0,0.0,0.0,6.51,7.2,220.0,100.0
526,2023-11-22 22:00:00,3.1666666666666665,36.733333587646484,18.200000762939453,18.200000762939453,21.633333206176758,19.75429074080454,0.0,0.0,0.0,0.0,0.0,7.54,7.2,220.0,100.0
527,2023-11-22 23:00:00,3.066666603088379,36.96666590372721,18.233333587646484,18.299999237060547,21.066666920979817,19.677107520682945,0.0,0.0,0.0,0.0,0.0,8.37,7.2,230.0,100.0
528,2023-11-23 00:00:00,3.049999952316284,34.80000019073486,18.200000762939453,18.399999618530273,21.0,19.613648419479528,0.0,0.0,0.0,0.0,0.0,9.4,6.69,230.0,75.0
529,2023-11-23 01:00:00,3.1666666666666665,32.40000025431315,18.299999237060547,18.449999809265137,20.899999618530273,19.550308245999947,0.0,0.0,0.0,0.0,0.0,10.21,6.17,240.0,75.0
530,2023-11-23 02:00:00,3.200000047683716,30.866666158040363,18.299999237060547,18.633333841959637,20.799999237060547,19.51167285612888,0.0,0.0,0.0,0.0,0.0,11.24,6.17,240.0,100.0
531,2023-11-23 03:00:00,9.274999737739563,34.57499980926514,18.399999618530273,18.866666158040363,24.46666653951009,19.475880414346854,0.0,0.0,0.0,0.0,0.0,11.26,7.2,250.0,100.0
532,2023-11-23 04:00:00,3.400000015894572,39.0,18.299999237060547,18.866666158040363,21.233333587646484,19.480042003790537,0.0,0.0,0.0,0.0,0.0,11.26,6.69,250.0,100.0
533,2023-11-23 05:00:00,2.9666666984558105,38.70000076293945,18.333332697550457,18.866666158040363,21.0,19.473659104357164,0.0,0.0,0.0,0.0,0.0,10.46,6.69,250.0,75.0
534,2023-11-23 06:00:00,13.175000309944153,38.000000953674316,17.75,18.233333587646484,21.0,19.52943830607666,0.0,0.0,0.0,0.0,0.0,11.02,6.69,240.0,100.0
535,2023-11-23 07:00:00,22.43333371480306,36.1000010172526,19.0,18.233333587646484,20.96666653951009,20.043453008631865,0.0,0.0,0.0,0.0,0.0,11.04,7.72,250.0,100.0
536,2023-11-23 08:00:00,32.800000727176666,38.266666412353516,19.34999942779541,17.77500057220459,21.125,20.38708513248298,0.0,0.0,0.0,0.0,0.0,11.28,7.72,250.0,75.0
537,2023-11-23 09:00:00,26.775000393390656,35.67500019073486,19.600000381469727,18.100000381469727,21.299999237060547,20.635727485169966,160.46666666666667,15.733333333333334,131.6,15.733333333333334,163.26666666666665,12.31,8.75,250.0,75.0
538,2023-11-23 10:00:00,25.766666730244953,37.13333384195963,19.899999618530273,18.066666920979817,22.53333346048991,20.9443316224383,336.3333333333333,39.0,418.93333333333334,38.0,445.0,12.32,9.77,250.0,100.0
539,2023-11-23 11:00:00,22.33333317438761,33.0,20.0,18.099999745686848,21.433333079020183,21.03023614934749,312.8,54.0,625.9333333333333,52.266666666666666,592.0666666666667,13.13,10.29,250.0,75.0
540,2023-11-23 12:00:00,25.199999809265137,34.375,20.0,17.899999618530273,21.5,20.986214545485048,182.93333333333334,64.26666666666667,735.7333333333333,59.53333333333333,654.4666666666667,13.13,11.32,250.0,100.0
541,2023-11-23 13:00:00,23.733333031336468,36.233333587646484,20.0,17.5,21.433333079020183,21.05703478043278,68.26666666666667,128.33333333333334,751.7333333333333,61.266666666666666,663.0,13.13,10.8,260.0,100.0
542,2023-11-23 14:00:00,23.833333601554234,35.199999491373696,19.899999618530273,18.099999745686848,21.46666653951009,21.02833261920346,57.266666666666666,276.8,672.6,55.266666666666666,620.2666666666667,13.13,10.29,260.0,100.0
543,2023-11-23 15:00:00,18.600000193342566,35.02499961853027,19.933333079020183,17.949999809265137,21.424999713897705,20.977387206918664,44.266666666666666,345.4666666666667,499.1333333333333,43.266666666666666,507.3333333333333,13.13,10.8,260.0,100.0
544,2023-11-23 16:00:00,18.43333339691162,34.13333384195963,19.899999618530273,17.96666653951009,21.166666666666668,20.836804680658712,24.733333333333334,246.13333333333333,231.73333333333335,24.733333333333334,271.73333333333335,12.91,9.26,270.0,100.0
545,2023-11-23 17:00:00,11.533333460489908,35.26666768391927,19.43333371480306,18.46666717529297,20.899999618530273,20.664447877936894,0.0,0.0,0.0,0.0,0.0,12.09,9.77,270.0,75.0
546,2023-11-23 18:00:00,11.775000095367432,32.75000047683716,19.200000762939453,18.933333079020183,20.933333079020183,20.479979129781327,0.0,0.0,0.0,0.0,0.0,11.62,8.75,280.0,75.0
547,2023-11-23 19:00:00,8.0,31.0,19.100000381469727,18.96666653951009,20.933333079020183,20.311720565524364,0.0,0.0,0.0,0.0,0.0,10.02,6.17,290.0,100.0
548,2023-11-23 20:00:00,8.03333314259847,33.63333257039388,19.34999942779541,18.96666653951009,21.06666628519694,20.15645222062866,0.0,0.0,0.0,0.0,0.0,8.74,10.8,310.0,20.0
549,2023-11-23 21:00:00,9.975000262260437,36.07499885559082,19.25,18.866666158040363,21.600000381469727,20.028396823339992,0.0,0.0,0.0,0.0,0.0,8.14,5.14,290.0,40.0
550,2023-11-23 22:00:00,7.0,36.73333231608073,19.03333346048991,18.84999942779541,21.024999618530273,19.914656222462654,0.0,0.0,0.0,0.0,0.0,8.38,6.17,290.0,40.0
551,2023-11-23 23:00:00,3.700000047683716,36.56666692097982,19.100000381469727,18.833332697550457,21.666666666666668,19.783729863779413,0.0,0.0,0.0,0.0,0.0,7.92,7.2,310.0,75.0
552,2023-11-24 00:00:00,8.524999916553497,35.35000038146973,19.233333587646484,18.733333587646484,21.833333333333332,19.681780448820856,0.0,0.0,0.0,0.0,0.0,7.11,6.69,290.0,20.0
553,2023-11-24 01:00:00,6.733333190282186,36.8999989827474,19.100000381469727,18.766666412353516,21.899999618530273,19.582631248550282,0.0,0.0,0.0,0.0,0.0,7.11,6.17,290.0,34.0
554,2023-11-24 02:00:00,3.6666666666666665,36.333334604899086,18.899999618530273,18.766666412353516,23.099999745686848,19.515708452860515,0.0,0.0,0.0,0.0,0.0,7.11,5.66,280.0,40.0
555,2023-11-24 03:00:00,7.975000023841858,33.97500038146973,18.84999942779541,18.766666412353516,24.899999618530273,19.46953315281206,0.0,0.0,0.0,0.0,0.0,7.09,6.17,290.0,20.0
556,2023-11-24 04:00:00,7.099999825159709,37.43333435058594,18.96666653951009,18.700000762939453,22.099999745686848,19.408569480313194,0.0,0.0,0.0,0.0,0.0,6.06,6.17,310.0,40.0
557,2023-11-24 05:00:00,3.833333412806193,38.666666666666664,18.84999942779541,18.67500066757202,22.575000286102295,19.36918761531512,0.0,0.0,0.0,0.0,0.0,5.27,5.14,300.0,75.0
558,2023-11-24 06:00:00,15.824999570846558,37.17499923706055,20.46666653951009,18.633333206176758,22.600000381469727,19.448542612344028,0.0,0.0,0.0,0.0,0.0,5.25,6.17,310.0,75.0
559,2023-11-24 07:00:00,21.900000254313152,35.63333257039388,20.799999237060547,17.933333079020183,21.56666628519694,19.911092093951172,0.0,0.0,0.0,0.0,0.0,5.25,7.2,310.0,75.0
560,2023-11-24 08:00:00,23.00000011175871,37.03333409627279,20.899999618530273,18.0,20.866666158040363,20.179309121701454,0.0,0.0,0.0,0.0,0.0,5.48,3.6,280.0,75.0
561,2023-11-24 09:00:00,28.224999621510506,38.27499961853027,20.90000057220459,18.03333346048991,21.06666628519694,20.75369975088371,153.9,15.2,126.30000000000001,15.2,156.3,5.68,6.17,320.0,64.0
562,2023-11-24 10:00:00,26.800000031789143,35.3999989827474,17.133333206176758,17.833333333333332,20.799999237060547,20.757721335126295,332.0,38.5,414.3,37.5,439.5,6.74,8.23,300.0,75.0
563,2023-11-24 11:00:00,35.533334136009216,36.03333409627279,18.550000190734863,18.266666412353516,21.933333079020183,20.62163890434636,310.4,53.5,622.3,51.8,588.2,5.82,9.26,310.0,75.0
564,2023-11-24 12:00:00,35.64999943971634,37.69999980926514,18.566666920979817,17.933333079020183,22.06666628519694,20.58911803391245,181.8,63.8,732.7,59.1,651.4,7.07,9.77,310.0,40.0
565,2023-11-24 13:00:00,35.06666787465414,37.53333282470703,18.600000381469727,18.274999618530273,21.924999713897705,20.65348871666524,67.8,127.5,748.7,60.8,660.0,6.05,10.29,310.0,20.0
566,2023-11-24 14:00:00,28.07499989308417,37.0,18.53333346048991,18.299999872843426,23.99999936421712,20.59455564869775,56.8,274.9,669.3,54.8,616.8,5.46,6.69,300.0,40.0
567,2023-11-24 15:00:00,28.633333849410217,37.46666590372721,18.550000190734863,18.06666628519694,25.166666666666668,20.50042968225148,43.8,341.9,494.9,42.8,502.5,5.46,6.69,300.0,75.0
568,2023-11-24 16:00:00,27.43333371480306,38.766666412353516,18.533334096272785,18.233333587646484,22.700000127156574,20.319916571974755,24.2,239.9,226.2,24.2,264.7,5.81,8.75,310.0,75.0
569,2023-11-24 17:00:00,15.949999809265137,33.15000009536743,18.550000190734863,18.333332697550457,25.833333333333332,20.19475257936451,0.0,0.0,0.0,0.0,0.0,3.71,4.63,280.0,40.0
570,2023-11-24 18:00:00,23.166666984558105,31.866666158040363,18.866666158040363,17.866666793823242,26.133333206176758,20.116256019257836,0.0,0.0,0.0,0.0,0.0,4.19,7.2,320.0,20.0
571,2023-11-24 19:00:00,8.166666825612387,33.93333435058594,19.050000190734863,18.06666628519694,23.599999745686848,19.983852402071157,0.0,0.0,0.0,0.0,0.0,6.62,7.2,340.0,20.0
572,2023-11-24 20:00:00,8.900000095367432,31.524999141693115,18.96666653951009,18.075000286102295,23.825000286102295,19.861346337447564,0.0,0.0,0.0,0.0,0.0,4.76,7.2,20.0,100.0
573,2023-11-24 21:00:00,5.6333333651224775,35.06666692097982,18.75,18.03333346048991,23.666667302449543,19.757763890690274,0.0,0.0,0.0,0.0,0.0,4.42,2.06,350.0,40.0
574,2023-11-24 22:00:00,4.166666666666667,34.93333435058594,18.799999872843426,18.233333587646484,23.166666666666668,19.656896657596032,0.0,0.0,0.0,0.0,0.0,4.99,6.69,330.0,20.0
575,2023-11-24 23:00:00,5.049999952316284,33.40000057220459,18.84999942779541,18.233333587646484,22.766666412353516,19.58359380857812,0.0,0.0,0.0,0.0,0.0,5.57,4.63,330.0,42.0
576,2023-11-25 00:00:00,3.8333332538604736,34.833333333333336,18.799999872843426,18.266666412353516,23.133333206176758,19.511194468869103,0.0,0.0,0.0,0.0,0.0,4.99,4.12,320.0,39.0
577,2023-11-25 01:00:00,6.633333285649617,35.86666742960612,18.799999237060547,18.266666412353516,22.8000005086263,19.43540014811688,0.0,0.0,0.0,0.0,0.0,5.79,7.2,330.0,75.0
578,2023-11-25 02:00:00,3.9500001072883606,33.500000953674316,18.766666412353516,18.333332697550457,22.899999618530273,19.390138826635148,0.0,0.0,0.0,0.0,0.0,5.24,4.63,300.0,20.0
579,2023-11-25 03:00:00,3.4333333174387612,35.16666793823242,18.600000381469727,18.274999618530273,22.999999523162842,19.35685056734416,0.0,0.0,0.0,0.0,0.0,4.99,3.09,280.0,84.0
580,2023-11-25 04:00:00,10.366666793823242,35.13333257039388,18.5,18.366666158040363,23.03333346048991,19.331666589313084,0.0,0.0,0.0,0.0,0.0,5.23,4.12,280.0,20.0
581,2023-11-25 05:00:00,6.3249998688697815,32.02499961853027,18.550000190734863,18.366666158040363,23.266667048136394,19.278284845617083,0.0,0.0,0.0,0.0,0.0,5.22,3.6,270.0,20.0
582,2023-11-25 06:00:00,4.4666666984558105,34.40000025431315,18.700000127156574,18.333332697550457,23.3000005086263,19.2595557668474,0.0,0.0,0.0,0.0,0.0,5.23,4.12,280.0,75.0
583,2023-11-25 07:00:00,4.0,33.96666590372721,18.65000057220459,18.333332697550457,23.433333079020183,19.218648635115887,0.0,0.0,0.0,0.0,0.0,4.42,1.54,300.0,75.0
584,2023-11-25 08:00:00,3.7000000420957804,35.55000019073486,18.833332697550457,18.333332697550457,22.86666742960612,19.23885093135966,0.0,0.0,0.0,0.0,0.0,5.8,5.14,310.0,91.0
585,2023-11-25 09:00:00,9.03333338101705,32.90000089009603,18.899999618530273,18.299999237060547,22.599999745686848,19.379237833950256,147.33333333333331,14.666666666666668,121.0,14.666666666666668,149.33333333333331,6.26,7.2,310.0,75.0
586,2023-11-25 10:00:00,3.8666671117146816,35.20000076293945,19.0,18.299999237060547,21.950000286102295,19.986688398619492,327.6666666666667,38.0,409.6666666666667,37.0,434.0,7.0,6.69,320.0,20.0
587,2023-11-25 11:00:00,3.5750000178813934,37.60000038146973,18.850000381469727,18.266666412353516,21.666666666666668,20.167841093622975,308.0,53.0,618.6666666666666,51.333333333333336,584.3333333333334,8.37,5.14,320.0,75.0
588,2023-11-25 12:00:00,4.966666618982952,36.13333384195963,18.600000381469727,18.266666412353516,22.733333587646484,20.131632630129655,180.66666666666666,63.333333333333336,729.6666666666666,58.666666666666664,648.3333333333334,6.04,6.17,20.0,75.0
589,2023-11-25 13:00:00,3.566667040189108,34.900001525878906,18.399999618530273,18.233333587646484,22.46666653951009,20.19578820327918,67.33333333333333,126.66666666666667,745.6666666666666,60.333333333333336,657.0,7.3,2.57,10.0,40.0
590,2023-11-25 14:00:00,7.599999785423279,33.549999713897705,18.5,18.333333333333332,22.900000254313152,20.078988664183353,56.333333333333336,273.0,666.0,54.333333333333336,613.3333333333334,6.04,3.09,330.0,75.0
591,2023-11-25 15:00:00,3.566666667660077,35.93333307902018,18.46666653951009,18.399999618530273,22.633333841959637,19.943686677532064,43.333333333333336,338.3333333333333,490.6666666666667,42.333333333333336,497.6666666666667,5.24,3.6,320.0,32.0
592,2023-11-25 16:00:00,6.700000047683716,35.266666412353516,18.5,18.366666158040363,23.53333282470703,19.814060716066095,23.666666666666668,233.66666666666666,220.66666666666666,23.666666666666668,257.66666666666663,4.43,2.57,290.0,28.0
593,2023-11-25 17:00:00,8.174999952316284,34.47500038146973,18.399999618530273,18.32499933242798,23.424999713897705,19.688177774647873,0.0,0.0,0.0,0.0,0.0,4.99,3.6,10.0,75.0
594,2023-11-25 18:00:00,4.4666666984558105,33.333333333333336,18.34999942779541,18.266666412353516,23.600000381469727,19.593324591550562,0.0,0.0,0.0,0.0,0.0,4.42,2.72,354.0,49.0
595,2023-11-25 19:00:00,5.199999968210856,35.40000025431315,18.333332697550457,18.166667302449543,23.399999618530273,19.500289942605626,0.0,0.0,0.0,0.0,0.0,3.97,0.51,30.0,49.0
596,2023-11-25 20:00:00,4.674999952316284,34.67500019073486,18.25,18.266666412353516,23.8000005086263,19.438239007376666,0.0,0.0,0.0,0.0,0.0,3.38,2.21,348.0,45.0
597,2023-11-25 21:00:00,9.333333333333334,32.70000076293945,18.200000762939453,18.233333587646484,24.03333346048991,19.37471010277951,0.0,0.0,0.0,0.0,0.0,2.3,1.82,347.0,41.0
598,2023-11-25 22:00:00,6.566666682561238,30.566667556762695,18.200000762939453,18.200000762939453,24.53333346048991,19.329898288437555,0.0,0.0,0.0,0.0,0.0,2.26,1.7,293.0,57.0
599,2023-11-25 23:00:00,8.625,33.700000286102295,18.200000762939453,18.233333587646484,24.53333282470703,19.279473661900077,0.0,0.0,0.0,0.0,0.0,2.26,1.61,246.0,63.0
600,2023-11-26 00:00:00,9.96666677792867,32.79999987284342,18.25,18.299999237060547,24.47499990463257,19.24375801969124,0.0,0.0,0.0,0.0,0.0,2.75,1.61,238.0,69.0
601,2023-11-26 01:00:00,5.033333381017049,34.53333282470703,18.233333587646484,18.299999237060547,23.799999872843426,19.219171896279406,0.0,0.0,0.0,0.0,0.0,2.0,2.06,210.0,65.0
602,2023-11-26 02:00:00,9.45000010728836,31.925000190734863,18.200000762939453,18.266666412353516,24.0,19.192779228636525,0.0,0.0,0.0,0.0,0.0,2.8,3.6,220.0,40.0
603,2023-11-26 03:00:00,9.999999761581421,34.59999974568685,18.200000762939453,18.266666412353516,24.266667048136394,19.16165219574894,0.0,0.0,0.0,0.0,0.0,3.34,2.15,261.0,69.0
604,2023-11-26 04:00:00,7.1333333651224775,30.299999872843426,18.15000057220459,18.299999237060547,23.833333333333332,19.147559082007014,0.0,0.0,0.0,0.0,0.0,2.81,2.06,220.0,100.0
605,2023-11-26 05:00:00,9.574999988079071,33.60000038146973,18.166667302449543,18.333332697550457,24.3000005086263,19.131663882031,0.0,0.0,0.0,0.0,0.0,3.32,2.73,279.0,82.0
606,2023-11-26 06:00:00,6.666666666666667,34.666666666666664,18.15000057220459,18.399999618530273,23.566666920979817,19.11554415922849,0.0,0.0,0.0,0.0,0.0,3.37,3.09,250.0,100.0
607,2023-11-26 07:00:00,3.366666634877523,34.266666412353516,18.166667302449543,18.449999809265137,23.300000190734863,19.09655608593703,0.0,0.0,0.0,0.0,0.0,4.18,3.09,240.0,20.0
608,2023-11-26 08:00:00,7.700000220909715,34.42499923706055,18.100000381469727,18.333332697550457,23.433333079020183,19.102395938523813,0.0,0.0,0.0,0.0,0.0,3.6,2.57,240.0,20.0
609,2023-11-26 09:00:00,10.699999968210857,35.03333282470703,18.066666920979817,18.299999237060547,23.100000381469727,19.302731984365494,140.76666666666665,14.133333333333333,115.7,14.133333333333333,142.36666666666667,5.21,3.6,240.0,58.0
610,2023-11-26 10:00:00,9.033333420753479,34.93333307902018,18.050000190734863,18.366666158040363,22.366666793823242,19.34745760772492,323.3333333333333,37.5,405.0333333333333,36.5,428.5,6.61,1.03,0.0,75.0
611,2023-11-26 11:00:00,3.074999935925007,35.749999046325684,18.066666920979817,18.366666158040363,22.366666158040363,19.323307202220267,305.6,52.5,615.0333333333333,50.86666666666667,580.4666666666667,6.27,3.6,240.0,100.0
612,2023-11-26 12:00:00,9.23333352804184,35.36666742960612,18.15000057220459,18.53333346048991,22.433333079020183,19.301851191101967,179.53333333333333,62.86666666666667,726.6333333333333,58.233333333333334,645.2666666666667,6.28,3.09,270.0,100.0
613,2023-11-26 13:00:00,3.299999972184499,36.46666717529297,18.100000381469727,18.46666653951009,22.599999745686848,19.261106861065596,66.86666666666667,125.83333333333333,742.6333333333333,59.86666666666667,654.0,6.28,2.57,290.0,100.0
614,2023-11-26 14:00:00,7.749999955296516,32.75,18.100000381469727,18.424999713897705,22.324999809265137,19.261893121281386,55.86666666666667,271.1,662.7,53.86666666666667,609.8666666666667,6.06,1.03,0.0,75.0
615,2023-11-26 15:00:00,6.633333429694176,36.20000076293945,18.066666920979817,18.399999618530273,22.233333587646484,19.24677126291143,42.86666666666667,334.76666666666665,486.43333333333334,41.86666666666667,492.8333333333333,6.05,2.06,240.0,20.0
616,2023-11-26 16:00:00,9.233333428700766,34.59999974568685,18.0,18.399999618530273,22.866666793823242,19.18441725794332,23.133333333333333,227.43333333333334,215.13333333333333,23.133333333333333,250.63333333333333,5.48,0.51,0.0,75.0
617,2023-11-26 17:00:00,4.075000047683716,35.17500019073486,17.96666653951009,18.46666653951009,22.733333587646484,19.139605276202513,0.0,0.0,0.0,0.0,0.0,5.24,0.51,0.0,100.0
618,2023-11-26 18:00:00,3.5666666825612388,35.666666666666664,18.0,18.366666158040363,22.1999994913737,19.103551626178152,0.0,0.0,0.0,0.0,0.0,5.46,2.57,230.0,20.0
619,2023-11-26 19:00:00,4.933333396911621,35.09999974568685,18.0,18.399999618530273,22.53333346048991,19.06597244723394,0.0,0.0,0.0,0.0,0.0,6.05,2.06,230.0,100.0
620,2023-11-26 20:00:00,8.324999988079071,34.95000076293945,17.949999809265137,18.366666158040363,22.56666628519694,19.02705817547364,0.0,0.0,0.0,0.0,0.0,6.05,3.6,230.0,100.0
621,2023-11-26 21:00:00,3.299999952316284,34.800000508626304,17.96666653951009,18.399999618530273,22.174999713897705,19.000902493464533,0.0,0.0,0.0,0.0,0.0,5.48,3.6,210.0,75.0
622,2023-11-26 22:00:00,6.666666746139526,35.76666768391927,17.949999809265137,18.433333079020183,22.46666653951009,18.97283538695766,0.0,0.0,0.0,0.0,0.0,5.48,3.09,200.0,100.0
623,2023-11-26 23:00:00,5.399999976158142,31.850000381469727,18.03333346048991,18.5,22.733333587646484,18.936700443987334,0.0,0.0,0.0,0.0,0.0,5.48,4.12,210.0,100.0
624,2023-11-27 00:00:00,6.699999968210856,36.09999974568685,18.0,18.46666653951009,23.06666628519694,18.919074243236885,0.0,0.0,0.0,0.0,0.0,5.25,4.12,210.0,20.0
625,2023-11-27 01:00:00,3.066666603088379,33.99999872843424,18.133333841959637,18.53333346048991,22.96666653951009,18.903232055928353,0.0,0.0,0.0,0.0,0.0,5.24,4.63,200.0,75.0
626,2023-11-27 02:00:00,14.475000023841858,37.125,18.15000057220459,18.600000381469727,24.03333282470703,18.865475740566193,0.0,0.0,0.0,0.0,0.0,5.24,7.2,210.0,75.0
627,2023-11-27 03:00:00,6.9666666984558105,39.70000076293945,18.399999618530273,18.700000762939453,24.866666793823242,18.871221268198028,0.0,0.0,0.0,0.0,0.0,5.24,4.12,170.0,40.0
628,2023-11-27 04:00:00,7.4666666984558105,34.000000635782875,18.5,18.766666412353516,24.233332951863606,18.876262492626285,0.0,0.0,0.0,0.0,0.0,5.0,4.12,150.0,75.0
629,2023-11-27 05:00:00,14.049999952316284,38.17500019073486,18.550000190734863,18.725000381469727,28.000000476837158,18.883982353587346,0.0,0.0,0.0,0.0,0.0,4.21,3.6,120.0,100.0
630,2023-11-27 06:00:00,29.100000381469727,35.833333333333336,19.766667048136394,20.799999872843426,27.366666793823242,19.243577129585802,0.0,0.0,0.0,0.0,0.0,3.96,4.12,120.0,100.0
631,2023-11-27 07:00:00,31.766666412353516,35.333333333333336,21.75,21.099999745686848,27.566666920979817,19.684180271096793,0.0,0.0,0.0,0.0,0.0,3.16,4.63,110.0,100.0
632,2023-11-27 08:00:00,30.950000191107392,36.90000057220459,20.799999872843426,20.53333282470703,27.49999936421712,20.053609392692646,0.0,0.0,0.0,0.0,0.0,2.93,3.09,110.0,75.0
633,2023-11-27 09:00:00,30.866666547954082,35.96666590372721,20.84999942779541,18.53333282470703,24.0,20.39086557868454,134.2,13.600000000000001,110.4,13.600000000000001,135.39999999999998,2.93,3.09,110.0,75.0
634,2023-11-27 10:00:00,28.599999745686848,38.26666768391927,21.1999994913737,18.233333587646484,23.599999745686848,20.552842111852435,319.0,37.0,400.4,36.0,423.0,3.72,3.09,110.0,75.0
635,2023-11-27 11:00:00,27.42499965429306,38.64999961853027,20.850000381469727,17.83333396911621,23.133333206176758,20.63034412498665,303.2,52.0,611.4,50.4,576.6,3.37,4.12,120.0,100.0
636,2023-11-27 12:00:00,26.466666181882225,39.733333587646484,20.933333079020183,18.09999990463257,23.675000190734863,20.562316869248946,178.4,62.4,723.6,57.8,642.2,3.16,4.12,120.0,100.0
637,2023-11-27 13:00:00,23.53333306312561,34.56666692097982,21.0,18.03333346048991,24.03333346048991,20.64823707451423,66.4,125.0,739.6,59.4,651.0,3.16,3.6,100.0,75.0
638,2023-11-27 14:00:00,26.299999812617898,38.09999942779541,21.399999618530273,18.0,23.866666793823242,20.65413902108868,55.4,269.2,659.4,53.4,606.4,3.16,4.63,90.0,75.0
639,2023-11-27 15:00:00,29.033334096272785,38.833333333333336,20.75,18.0,24.200000127156574,20.703655263334515,42.4,331.2,482.2,41.4,488.0,3.14,4.12,80.0,100.0
640,2023-11-27 16:00:00,24.8000005086263,37.733333587646484,21.266667048136394,18.099999745686848,23.866666793823242,20.65824471357796,22.6,221.2,209.6,22.6,243.6,3.14,5.14,80.0,75.0
641,2023-11-27 17:00:00,14.799999952316284,35.25,19.25,18.299999237060547,24.366666158040363,20.40106415561504,0.0,0.0,0.0,0.0,0.0,3.37,7.2,80.0,75.0
642,2023-11-27 18:00:00,19.56666660308838,34.59999974568685,18.666666666666668,18.366666158040363,24.333333333333332,20.19868407789204,0.0,0.0,0.0,0.0,0.0,3.14,6.69,70.0,75.0
643,2023-11-27 19:00:00,10.133333524068197,35.666666666666664,18.550000190734863,18.449999809265137,24.75,19.971237793034977,0.0,0.0,0.0,0.0,0.0,3.13,8.75,60.0,100.0
